NOMBRE,DROGA,PRESENTACION,LABORATORIO,FORMA,VIA,TIPO_DE_VENTA,ACCION,TROQUEL,SNOMED
FARMACOLOR,producto cosmético,4.6 castaño rojizo kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,5 castaño claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,5.6 cast.cl.rojiz.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,6 rubio oscuro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,6.4 cobre kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,6.6 rojo kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,6.7 chocolate kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,7 rubio kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,7.1 rubio ceniza kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,7.3 rubio dorado kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,8 rubio claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,8.1rubio cl.ceniz.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,8.3rubio cl.dorado kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR,producto cosmético,9 rubio muy claro kit x1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR BALSAMO PROTECTOR RECONSTITUYENTE,producto cosmético,env.x 400 ml,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR BAÑO DE CREMA,producto cosmético,env.x 200 ml,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS,producto cosmético,01rubio ul/cla.nat.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS,producto cosmético,02rubio ul/cla.dor.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS,producto cosmético,03rubio ul/cla.cen.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS,producto cosmético,6.1rubio osc/ceniz.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS,producto cosmético,9.1 rub.muy cl/cen.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS,producto cosmético,9.3 rub.muy cl/dor.kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,producto cosmético,01 rubio ul/cla.nat.x 1,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,producto cosmético,02 rubio ul/cla.dor.x 1,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,producto cosmético,03 rubio ul/cla.cen.x 1,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,producto cosmético,6.1 rubio osc/ceniz.x 1,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,producto cosmético,9.1 rub.muy cl/ceniz.x 1,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,producto cosmético,9.3 rub.muy cl/dorado x1,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR CREMA REVELADORA,producto cosmético,20 vol. env.x 1,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR CREMA REVELADORA,producto cosmético,30 vol. env.x 1,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,1 negro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,4 castaño kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,5 castaño claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,6 rubio oscuro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,6.7 chocolate kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,7 rubio kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,7.1 rubio ceniza kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,7.3 rubio dorado kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,8 rubio claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,8.1 rubio cl. cen. kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,8.3 rubio cl. dor. kitx1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RAICES Y RETOQUES,producto cosmético,9 rubio muy claro kit x1,Excelentia,Kit,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR REPAIR GOLD,producto cosmético,1 negro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,10 rub.cl.claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,3 cast.oscuro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,4 castaño kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,4.6 cast.rojizo kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,5 cast.claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,5.6 cast.cl.roj. kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,6 rubio osc. kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,6.4 cobre kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,6.6 rojo kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,6.7 chocolate kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,7 rubio kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,7.1 rubio ceniza kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,7.3 rubio dorado kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,8 rubio claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,8.1 rub.cl.ceniz kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,8.3 rub.cl.dorad kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD,producto cosmético,9 rub.muy claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD BALSAMO,producto cosmético,fco. x 380 ml,Excelentia,Crema de enjuague,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD MASCARA,producto cosmético,pote x 250 ml,Excelentia,Crema de enjuague,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPAIR GOLD SHAMPOO,producto cosmético,fco. x 380 ml,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR REPARADOR DE PUNTAS,producto cosmético,env.x 25 g,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR ABLAND. DE CANAS,producto cosmético,pouch x 1 x 20 g,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR ABLAND. DE CANAS,producto cosmético,pouch x 5 x 20 g c/u,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR AC.HIALURONICO,"hialurónico,ác.+asoc.",pouch x 1 x 20 g,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR AC.HIALURONICO,"hialurónico,ác.+asoc.",pouch x 5 x 20 g c/u,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR ANTIAGE,resveratrol+asoc.,pouch x 1 x 20 g,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR ANTIAGE,resveratrol+asoc.,pouch x 5 x 20 g c/u,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR ARGAN Y ORO,aceite de argán+oro coloidal,pouch x 1 x 20 g,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR ARGAN Y ORO,aceite de argán+oro coloidal,pouch x 5 x 20 g c/u,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR PALTA+MIEL+OLIVA,miel+asoc.,pouch x 1 x 20 g,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR PALTA+MIEL+OLIVA,miel+asoc.,pouch x 5 x 20 g c/u,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR PAPAYA F/ANGELES,producto cosmético,pouch x 1 x 20 g,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR RESCATE CAPILAR PAPAYA F/ANGELES,producto cosmético,pouch x 5 x 20 g c/u,Excelentia,Solución de uso externo/Loción,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR SHAMPOO,producto cosmético,env.x 400 ml,Excelentia,Shampoo/Jabón líquido,uso externo,Venta Libre,Dermatocosméticos, , 
FARMACOLOR SIN AMONIACO,producto cosmético,1 negro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,10 rub.claro claro kitx1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,3 castaño oscuro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,4 castaño kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,4.6 cast. rojizo kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,5 castaño claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,5.6 cast.cl.roj. kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,6 rubio oscuro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,6.4 cobre kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,6.6 rojo kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,6.7 chocolate kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,7 rubio kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,7.1 rubio ceniza kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,7.3 rubio dorado kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,8 rubio claro kit x 1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,8.1 rub.cl.ceniza kit x1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,8.3 rub.cl.dorado kit x1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FARMACOLOR SIN AMONIACO,producto cosmético,9 rubio muy claro kit x1,Excelentia,Kit,uso externo,Venta Libre,Cosmético Capilar, , 
FASENRA,benralizumab,30 mg/ml jga.prell. x 1,AstraZeneca,Jeringa prellenada,inyectable SC,Venta Bajo Receta,Antiasmático,6573261,375331000221103
FASENRA,benralizumab,30 mg/ml lap.prell. x 1,AstraZeneca,Dispositivos especiales/Aplicadores,inyectable SC,Venta Bajo Receta,Antiasmático,6573262,439761000221100
FASLODEX,fulvestrant,250mg jga.prell.x2 x5 ml,AstraZeneca,Jeringa prellenada,inyectable IM,Venta Bajo Receta,Hormonoterapia antineoplásica,5230212,277561000221100
FASTURTEC,rasburicasa,1.5mg/1ml 3 f.a+3 a.liof,Sanofi-Aventis,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable,Venta Bajo Receta Archivada,Citostático,5051401,277571000221109
FAVESAN,fulvestrant,250 mg a.x 2+kit admin.,Aspen,Jeringa prellenada,inyectable IM,Venta Bajo Receta,Hormonoterapia antineoplásica, ,277581000221107
FAXIPAW,venlafaxina,25 mg comp.x 30,Rospaw,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antidepresivo,6477131,375341000221105
FAXIPAW,venlafaxina,50 mg comp.x 30,Rospaw,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antidepresivo,6477261,375361000221109
FAXIPAW,venlafaxina,75 mg comp.x 30,Rospaw,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antidepresivo,6477391,375381000221102
FEBRATIC,ibuprofeno,ped.susp.x 100 ml,Roemmers,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Analgésico Antiinflam.,4864162,277591000221105
FEBRATIC 4%,ibuprofeno,susp.x 100 ml,Roemmers,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Analgésico Antiinflam.,5730003,277601000221100
FEBRIGRIP,paracetamol+clorfeniramina+asoc.,comp.rec.x 16,Monserrat,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antigripal,969842,237821000221109
FEBUXTAT,febuxostat,80 mg comp.ran.x 30,Ariston,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antigotoso,5994264,165461000221100
FEEN A MINT,"sodio,picosulfato",menta chicle x 18,Elea,Chicles,oral,Venta Libre,Laxante, ,222271000221109
FEEN A MINT EXPENDEDOR,"sodio,picosulfato",menta chicle exp.x 20 x6,Elea,Chicles,oral,Venta Libre,Laxante, , 
FEIBA TIM 4,anti-inhibidor factor VIII,1000 UI f.a.x 1+solv.,Takeda Argentina S.A.,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta,Antihemorrágico,2511249,277611000221102
FEINARDON,tetrabenazina,25 mg comp.x 112,Tuteur,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Agente Antidisquinético,6057263,103491000221107
FEKLON,"hierro,sulfato",gts.x 20 ml,Klonal,Gotas orales,oral,Venta Bajo Receta,Antianémico,5423551,277621000221107
FELBAMYL,felbamato,600 mg/5 ml susp.x 230ml,Organon Arg.,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta Archivada,Antiepiléptico,3677075,277641000221103
FELBAMYL,felbamato,600 mg comp.x 40,Organon Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antiepiléptico,3676903,210521000221102
FEMALVI,"nomegestrol,acetato+estradiol",comp.x 28 (24+4),Raffo,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Anticonceptivo,6577261,377611000221109
FEMARA,letrozol,2.5 mg comp.x 30,Novartis,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antineoplásico,4347881,198631000221104
FEMEXIN,levonorgestrel+etinilestradiol,comp.x 21,Elea,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Anticonceptivo,4744371,117581000221102
FEMEXIN 28,levonorgestrel+etinilestradiol,comp.x 28,Elea,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Anticonceptivo,4744372,134301000221100
FEMIANE,etinilestradiol+gestodeno,grag.x 21,Raffo,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Anticonceptivo,4174111,100611000221108
FEMIDEN,"nomegestrol,acetato+estradiol",comp.rec.x 28,Gador,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Anticonceptivo,6240841,109161000221109
FEMIGEL,"hialurónico,ác.+asoc.",gel x 40 ml,Craveri,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Libre,Humectante vaginal, , 
FEMIGEL,"hialurónico,ác.+asoc.",gel x 100 ml,Craveri,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Libre,Humectante vaginal, , 
FEMOREL,"ibandrónico,ác.",150 mg comp.x 1,Elea,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Inhibidor resorc.osteoclástica,5459421,117901000221102
FEMOREL,"ibandrónico,ác.",150 mg comp.x 3,Elea,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Inhibidor resorc.osteoclástica,5459422,115201000221101
FEMOREL I.V.,"ibandrónico,ác.",jga.prell.x 1,Elea,Jeringa prellenada,inyectable IV,Venta Bajo Receta,Inhibidor resorc.osteoclástica,5599131,277651000221101
FEMOREL MAX,"ibandrónico,ác.+asoc.",comp.rec.x1+comp.rec.x30,Elea,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Inhibidor resorc.osteoclástica,5514971,214241000221100
FEMTERONA,prasterona,óv. x 14,Beta,Ovulos/Comprimidos vaginales,vaginal,Venta Bajo Receta,Estrogenoterapia,6731682, 
FEMTERONA,prasterona,óv. x 28 + aplic. x 6,Beta,Ovulos/Comprimidos vaginales,vaginal,Venta Bajo Receta,Estrogenoterapia,6731681,449871000221104
FENAC,bromfenac,sol.oft.estéril x 5 ml,Max Vision,Gotas oftálmicas/Colirios,uso externo,Venta Bajo Receta,Antiinflam.oftálmico,5971842,277661000221104
FENILUP,fenilalanina,50 mg comp.x 30,Framingham Pharma,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Suplemento dietario, , 
FENISONA,mometasona furoato,50mcg spray nasalx120ds.,Elea,Aerosoles nasales,nasal,Venta Bajo Receta,Antialérgico Antiinflamatorio,5114123,324081000221103
FENISONA,mometasona furoato,50mcg spray nasal x60ds.,Elea,Aerosoles nasales,nasal,Venta Bajo Receta,Antialérgico Antiinflamatorio,5114122,324191000221104
FENITENK,fenitoína,100 mg comp.rec.x 60,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antiepiléptico,6165003,215661000221104
FENITENK,fenitoína,2.5 g/100 ml jar.x 120ml,Biotenk,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Anticonvulsivo,4061172, 
FENITOINA DENVER FARMA,fenitoína,100 mg cáps.x 30,Denver Farma,Cápsulas/Softgels,oral,Venta Bajo Receta,Anticonvulsivo,4468323,192331000221108
FENITOINA DENVER FARMA,fenitoína,100 mg cáps.x 50,Denver Farma,Cápsulas/Softgels,oral,Venta Bajo Receta,Anticonvulsivo,4468322,192311000221100
FENITOINA DENVER FARMA,fenitoína,100 mg a.x 100 x 2 ml,Denver Farma,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta,Anticonvulsivo, ,277771000221101
FENITOINA LARJAN,fenitoína,a.x 100 x 2 ml,Veinfar,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,Venta Bajo Receta,Antiepiléptico,547284,277781000221103
FENOFIBRATO MICRONIZADO RICHET,fenofibrato micronizado,200 mg cáps.x 30,Richet,Cápsulas/Softgels,oral,Venta Bajo Receta,Hipolipemiante,6550970,353831000221108
FENOFIBRATO MICRONIZADO RICHET,fenofibrato micronizado,200 mg cáps.x 60,Richet,Cápsulas/Softgels,oral,Venta Bajo Receta,Hipolipemiante,6550971,353841000221101
FENOGYNOL,miconazol+metronidazol+asoc.,óv.x 6,Fecofar,Ovulos/Comprimidos vaginales,vaginal,Venta Bajo Receta,Antimicótico Antibacteriano,6106711,237041000221106
FENOGYNOL,miconazol+metronidazol+asoc.,óv.x 12,Fecofar,Ovulos/Comprimidos vaginales,vaginal,Venta Bajo Receta,Antimicótico Antibacteriano,6106712,237021000221102
FENOSANE,fenofibrato micronizado,200 mg cáps.x 30,Eczane,Cápsulas/Softgels,oral,Venta Bajo Receta,Hipolipemiante,6339131,218371000221107
FENOSANE,fenofibrato micronizado,200 mg cáps.x 500,Eczane,Cápsulas/Softgels,oral,Venta Bajo Receta,Hipolipemiante, ,235861000221106
FENOXIMETILPENICILINA FABRA,fenoximetilpenicilina,300000 UI/5ml jbe.x100ml,Fabra,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta Archivada,Antibiótico,3881331,277801000221104
FENOXIMETILPENICILINA FABRA,fenoximetilpenicilina,1000000 UI comp.x 12,Fabra,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antibiótico,3881091,188531000221102
FENOXIMETILPENICILINA FABRA,fenoximetilpenicilina,1500000 UI comp.x 12,Fabra,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antibiótico,3881251,188491000221102
FENOXIPEN,fenoximetilpenicilina,300000 UI/5ml jbe.x100ml,Lafedar,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta Archivada,Antibiótico,4805590, 
