NOMBRE,DROGA,PRESENTACION,LABORATORIO,PRECIO,PRECIOPAMI,FORMA,VIA,POTENCIA,UPOTENCIA,UNIDADES,TIPOUNIDAD,TIPO_DE_VENTA,ACCION,TROQUEL,SNOMED,GTIN1,C_BARRA,IMPORTADO,D_MARCA_CONTROLADO
DENTIFIX CREMA,carboximetilcelulosa sód.+asoc.,adh.ext.fuerte x 20 g,Grimberg,6079,0,Cremas/Geles/Pomadas/Ungüentos,No Clasificada,,No Clasificada,1,unidades de 20 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7798097320158,7798097320158,Nacional,NO CONTROLADO
DENTIFIX CREMA,carboximetilcelulosa sód.+asoc.,adh.ext.fuerte x 40 g,Grimberg,10174,0,Cremas/Geles/Pomadas/Ungüentos,No Clasificada,,No Clasificada,1,unidades de 40 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7798097320066,7798097320066,Nacional,NO CONTROLADO
DENTIFIX CREMA,carboximetilcelulosa sód.+asoc.,menta adh.ext.fte. x 40g,Grimberg,10174,0,Cremas/Geles/Pomadas/Ungüentos,No Clasificada,,No Clasificada,1,unidades de 40 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7798097328000,7798097328000,Nacional,NO CONTROLADO
DENTIFIX POLVO,carboximetilcelulosa sód.+asoc.,adhesivo x 20 g,Grimberg,8389,0,Polvo uso externo/Talco,No Clasificada,,No Clasificada,1,unidades de 20 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7798097325207,7798097325207,Nacional,NO CONTROLADO
DENTIFIX TABLETAS LIMPIADORAS,"sodio,perborato+asoc.",tabletas x 12,Grimberg,8990,0,Comprimidos/Pastillas/Tabletas/Grageas,uso externo,,No Clasificada,12,unidades,Venta Libre,Limpieza de prótesis dentales, , ,7798097326679,7798097326679,Nacional,NO CONTROLADO
DENTILAC,copolím.metilvinil eter maleico,pomo x 20 g,Laboratorios Bernabó,5869,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 20 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7792175007702,7792175007702,Nacional,NO CONTROLADO
DENTILAC,copolím.metilvinil eter maleico,pomo x 40 g,Laboratorios Bernabó,10372,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 40 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7792175008280,7792175008280,Nacional,NO CONTROLADO
DENTILAC,copolím.metilvinil eter maleico,pomo x 60 g,Laboratorios Bernabó,14087,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 60 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7792175001762,7792175001762,Nacional,NO CONTROLADO
DENTILAC MENTA,copolím.metilvinil eter maleico,pomo x 20 g,Laboratorios Bernabó,5869,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 20 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7792175008174,7792175008174,Nacional,NO CONTROLADO
DENTILAC MENTA,copolím.metilvinil eter maleico,pomo x 40 g,Laboratorios Bernabó,10464,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 40 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7792175008297,7792175008297,Nacional,NO CONTROLADO
DENTILAC MENTA,copolím.metilvinil eter maleico,pomo x 60 g,Laboratorios Bernabó,14087,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 60 g,Venta Libre,Adhesivo p/prótesis dentales, , ,7792175008181,7792175008181,Nacional,NO CONTROLADO
DENTOLINA FUCUS,tintura pelitre+asoc.,sol.x 5 ml,Fucus,6837,0,Solución de uso externo/Loción,uso externo,,No Clasificada,1,unidades de 5 ml,Venta Libre,Analgésico,177581,271451000221106,7198024740034,7198024740034,Nacional,NO CONTROLADO
DENTOLINA FUCUS,tintura pelitre+asoc.,sol.x 10 ml,Fucus,9568,0,Solución de uso externo/Loción,uso externo,,No Clasificada,1,unidades de 10 ml,Venta Libre,Analgésico,177582,271441000221109,7798024740035,7798024740035,Nacional,NO CONTROLADO
DENURIX,vit.d,gts.x 4 ml,Domínguez,9424,0,Gotas orales,oral,,UI/ml,1,unidades de 4 ml,Venta Bajo Receta,Vitaminoterapia d,6212711,271471000221104,07795327063830,7795327063830,Nacional,NO CONTROLADO
DENURIX,vit.d,gts.x 10 ml,Domínguez,21941,0,Gotas orales,oral,,UI/ml,1,unidades de 10 ml,Venta Bajo Receta,Vitaminoterapia d,6212712,271461000221108,07795327063847,7795327063847,Nacional,NO CONTROLADO
DENURIX D3,vit.d3,sol.oral x 2 ml,Domínguez,9949,0,Ampollas bebibles,oral,,mg,1,unidades de 2 ml,Venta Bajo Receta,Vitaminoterapia d,6397971,509461000221108,07795327068446,7795327068446,Nacional,NO CONTROLADO
DENVERCREM DENVER FARMA,betametasona+gentamic.+miconazol,cr.x 20 g,Denver Farma,13194,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 20 g,Venta Bajo Receta,Antibiótico Antiinfl.Antimicot.,4686621,271491000221103,07798050060251,7798050060251,Nacional,NO CONTROLADO
DENVERKAST,montelukast,10 mg comp.x 30,Denver Farma,35953,35953,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antiasmático,6142841,195261000221104,07798050063795,7798050063795,Nacional,NO CONTROLADO
DENVERMUC 600,acetilcisteína,600 mg sob.x 10,Denver Farma,13186,0,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg,10,unidades,Venta Bajo Receta,Mucolítico,6467001,271511000221106,07798050063948,7798050063948,Nacional,NO CONTROLADO
DENVERPEN,accesorio,dispens.insulina x 3 ml,Denver Farma,47000,0,Dispositivos especiales/Aplicadores,No Clasificada,,No Clasificada,1,unidades de 3 ml,No Clasificados / VL para Mf,Dispositivos especiales, , ,7798050063740,7798050063740,Nacional,NO CONTROLADO
DENVERPROST,tamsulosina,0.4 mg cáps.lib.cont.x30,Denver Farma,48695,38984,Cáps./Comp. de Liberación Controlada,oral,,mg,30,unidades,Venta Bajo Receta,Terapéutica prostática,6209421,246361000221106,07798050063399,7798050063399,Nacional,NO CONTROLADO
DEOCONTROL,aloe vera+asoc.,piel sens.roll-on x 60ml,Dr. Madaus,15600,0,Solución de uso externo/Loción,uso externo,,No Clasificada,1,unidades de 60 ml,Venta Libre,Desodorante, , ,7798028623044,7798028623044,Nacional,NO CONTROLADO
DEPAKENE,"valproico,ác.",jbe.x 120 ml,Abbott EPD,37366,12870,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg/5 ml,1,unidades de 120 ml,Venta Bajo Receta,Anticonvulsivo,2654801,271521000221101,07790440568217,7790440568217,Nacional,NO CONTROLADO
DEPAKENE,"valproico,ác.",cáps.x 50,Abbott EPD,63632,23206,Cápsulas/Softgels,oral,,mg,50,unidades,Venta Bajo Receta,Anticonvulsivo,2554732,160621000221102,07790440568118,7790440568118,Nacional,NO CONTROLADO
DEPAROX 20,paroxetina,20 mg comp.x 30,Vannier,40677,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antidepresivo,5630711, ,7795372461155,7795372461155,Nacional,PSICOTROPICO IV
DEPAROX 40,paroxetina,40 mg comp.x 30,Vannier,46554,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antidepresivo,5630841, ,7795372461162,7795372461162,Nacional,PSICOTROPICO IV
DEPO-PROVERA 150,medroxiprogesterona,150 mg/ml f.a.x 25 x 1ml,Pfizer,273736,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM,,mg/ml,25,unidades de 1 ml,Venta Bajo Receta,Anticonceptivo, ,271531000221103,07795381000024,7795381000024,Importado,NO CONTROLADO
DEPOCORT,betametasona,0.6 mg comp.x 10,Roemmers,4083,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,10,unidades,Venta Bajo Receta,Corticosteroide,5783421, ,7795345125374,7795345125374,Nacional,NO CONTROLADO
DERALBINE,miconazol,cr.x 40 g,Andrómaco,17856,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 40 g,Venta Bajo Receta,Antimicótico,2367882,271591000221104,07793742002939,7793742002939,Nacional,NO CONTROLADO
DERALBINE,miconazol,loc.x 40 ml,Andrómaco,19304,0,Solución de uso externo/Loción,uso externo,,g %,1,unidades de 40 ml,Venta Bajo Receta,Antimicótico,2481892,271611000221107,07793742002953,7793742002953,Nacional,NO CONTROLADO
DERALBINE,miconazol,pvo.x 40 g,Andrómaco,20442,0,Polvo uso externo/Talco,uso externo,,g %,1,unidades de 40 g,Venta Bajo Receta,Antimicótico,2481712,271601000221109,07793742002960,7793742002960,Nacional,NO CONTROLADO
DERALBINE,miconazol,pvo.en spray x 90 g,Andrómaco,32998,0,Polvo uso externo/Talco,uso externo,,g %,1,unidades de 90 g,Venta Bajo Receta,Antimicótico,2617514,271581000221102,07793742002977,7793742002977,Nacional,NO CONTROLADO
DERCOLINA,"colina,salicilato+asoc.",jalea x 20 g,Casasco,23288,16629,Solución de uso externo/Loción,uso externo,,mg/g,1,unidades de 20 g,Venta Bajo Receta,Antiinflamatorio,190353,271651000221108,07791909406453,7791909406453,Nacional,NO CONTROLADO
DERCOLINA A,"colina,salicilato+asoc.",jalea x 20 g,Casasco,24103,18715,Solución de uso externo/Loción,uso externo,,mg/g,1,unidades de 20 g,Venta Bajo Receta,Antiinflamatorio,6416133,271631000221104,07791909407504,7791909407504,Nacional,NO CONTROLADO
DERCOLINA INFANTIL,"colina,salicilato+asoc.",jalea x 20 g,Casasco,21410,0,Solución de uso externo/Loción,uso externo,,mg/g,1,unidades de 20 g,Venta Bajo Receta,Antiinflamatorio,189703,271641000221106,07791909406859,7791909406859,Nacional,NO CONTROLADO
DEREBEL,capecitabina,500 mg comp.x 120,Tuteur,2337320,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,120,unidades,Venta Bajo Receta Archivada,Antineoplásico,5870130,170371000221104,07793397050927,7793397050927,Nacional,NO CONTROLADO
DERMA 3,betametasona+gentamic.+miconazol,cr.x 20 g,Craveri,20895,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 20 g,Venta Bajo Receta,Antibiótico Antiinfl.Antimicot.,6289002,271671000221101,07792234001122,7792234001122,Nacional,NO CONTROLADO
DERMABIDIOL BC,cannabidiol+asoc.,pomo x 200 g,Alef Medical Argentina,35000,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 200 g,Venta Libre,Producto Cosmético, , ,7798168990150,7798168990150,Nacional,NO CONTROLADO
DERMACLER,aceite de almendras+vit.e,cr.p/manos x 75 g,Monserrat,12700,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 75 g,Venta Libre,Nutriente dérmico, , ,7795334050502,7795334050502,Nacional,NO CONTROLADO
DERMACLER,vit.a+vit.e,pomo x 120 g,Monserrat,18850,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 120 g,Venta Libre,Nutriente dérmico, , ,7795334050410,7795334050410,Nacional,NO CONTROLADO
DERMACLER CREMA,vit.a+alantoína+asoc.,pomo x 150 g,Monserrat,18750,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 150 g,Venta Libre,Nutriente dérmico,6227712,271701000221100,07795334061034,7795334061034,Nacional,NO CONTROLADO
DERMACLER EMULSION,vit.a+alantoína+asoc.,emulsión x 200 ml,Monserrat,20190,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 200 ml,Venta Libre,Nutriente dérmico,6227841,271681000221103,07795334061010,7795334061010,Nacional,NO CONTROLADO
DERMACLER PROT.SOLAR NIÑOS FPS45,protector solar,fco.dosif. x 100 g,Monserrat,22640,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 100 g,Venta Libre,Protector solar, , ,7795334050557,7795334050557,Nacional,NO CONTROLADO
DERMACLOB,clobetasol,0.05% cr.x 15 g,Oxapharma,12051,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 15 g,Venta Bajo Receta,Corticosteroide tópico,5375971,271711000221102,07798167580147,7798167580147,Nacional,NO CONTROLADO
DERMACNE,"salicílico,ác.+asoc.",loc.astring.x 140 ml,L.D.A.,28977,0,Solución de uso externo/Loción,uso externo,,g %,1,unidades de 140 ml,Venta Libre,Antiacneico, , ,7798023470025,7798023470025,Nacional,NO CONTROLADO
DERMADEX,clobetasol,ung.x 15 g,GlaxoSmithKline Biopharma,21854,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 15 g,Venta Bajo Receta,Antieccematoso,2519502,271741000221103,07798365531040,7796930002582,Nacional,NO CONTROLADO
DERMADEX,clobetasol,cr.x 15 g,GlaxoSmithKline Biopharma,23060,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 15 g,Venta Bajo Receta,Antieccematoso,2519682,271721000221107,07798365531194,7796930002551,Nacional,NO CONTROLADO
DERMADEX,clobetasol,ung.x 30 g,GlaxoSmithKline Biopharma,41886,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 30 g,Venta Bajo Receta,Antieccematoso,2519503,271751000221101,07798365531071,7796930002612,Nacional,NO CONTROLADO
DERMADEX,clobetasol,cr.x 30 g,GlaxoSmithKline Biopharma,45225,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 30 g,Venta Bajo Receta,Antieccematoso,2519683,271731000221105,07798365531149,7796930002605,Nacional,NO CONTROLADO
DERMADEX CAPILAR,clobetasol,loc.x 30 ml,GlaxoSmithKline Biopharma,35748,0,Solución de uso externo/Loción,uso externo,,g %,1,unidades de 30 ml,Venta Bajo Receta,Antieccematoso,2630382,271761000221104,07798365531064,7796930002629,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,cr.x 150 g,Andrómaco,10792,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 150 g,Venta Libre,Nutriente dérmico,2983824,271771000221108,07793742007804,7793742007804,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,cr.x 50 g,Andrómaco,12082,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 50 g,Venta Libre,Nutriente dérmico,2983821,271791000221109,07793742001932,7793742001932,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,emuls.x 100 ml,Andrómaco,13546,0,Emulsiones/Leches de Limpieza,uso externo,,No Clasificada,1,unidades de 100 ml,Venta Libre,Nutriente dérmico,2704391,271801000221105,07793742001482,7793742001482,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,emuls.x 200 ml,Andrómaco,14285,0,Emulsiones/Leches de Limpieza,uso externo,,No Clasificada,1,unidades de 200 ml,Venta Libre,Nutriente dérmico,2704392,271811000221108,07793742001499,7793742001499,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,cr.x 100 g,Andrómaco,17076,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 100 g,Venta Libre,Nutriente dérmico,2983822, ,07793742001949,7793742001949,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,cr.x 200 g,Andrómaco,18285,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 200 g,Venta Libre,Nutriente dérmico,2983823,271781000221106,07793742001956,7793742001956,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,emuls.x 400 ml,Andrómaco,24000,0,Emulsiones/Leches de Limpieza,uso externo,,No Clasificada,1,unidades de 400 ml,Venta Libre,Nutriente dérmico,2704393,271821000221103,07793742002878,7793742002878,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,emuls.x 250 ml,Andrómaco,25041,0,Emulsiones/Leches de Limpieza,uso externo,,No Clasificada,1,unidades de 250 ml,Venta Libre,Nutriente dérmico,2704397, ,07793742008177,7793742008177,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,cr.x 250 g,Andrómaco,32742,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 250 g,Venta Libre,Nutriente dérmico,2983825, ,07793742008191,7793742008191,Nacional,NO CONTROLADO
DERMAGLOS,vit.a+alantoína+asoc.,emuls.x 500 ml,Andrómaco,40707,0,Emulsiones/Leches de Limpieza,uso externo,,No Clasificada,1,unidades de 500 ml,Venta Libre,Nutriente dérmico,2704398, ,07793742008184,7793742008184,Nacional,NO CONTROLADO
DERMAGLOS C AUTOBRONCEANTE,producto cosmético,crema x 150 g,Andrómaco,21013,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 150 g,Venta Libre,Bronceador, , ,7793742007316,7793742007316,Nacional,NO CONTROLADO
DERMAGLOS C EXFOLIANTE,producto cosmético,gel x 200 g,Andrómaco,16405,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 200 g,Venta Libre,Exfoliante, , ,7793742008795,7793742008795,Nacional,NO CONTROLADO
DERMAGLOS C HID + ABS INMEDIATA CR 300 GR,vit.a+alantoína+asoc.,crema x 300 g,Andrómaco,25037,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 300 g,Venta Libre,Hidratante dérmico, , ,7793742007392,7793742007392,Nacional,NO CONTROLADO
DERMAGLOS C HID + PROT F20,vit.a+alantoína+asoc.,emulsión x 175 ml,Andrómaco,19224,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 175 ml,Venta Libre,Hidratante dérmico, , ,7793742007361,7793742007361,Nacional,NO CONTROLADO
DERMAGLOS C HID + REGENERACIÓN EM 300 ML,vit.a+alantoína+asoc.,emuls.x 300 ml,Andrómaco,25037,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 300 ml,Venta Libre,Hidratante dérmico, , ,7793742008276,7793742008276,Nacional,NO CONTROLADO
DERMAGLOS C HID EM 300 ML,vit.a+alantoína+asoc.,emuls.x 300 ml c/b,Andrómaco,19528,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 300 ml,Venta Libre,Hidratante dérmico, , ,7793742007569,7793742007569,Nacional,NO CONTROLADO
DERMAGLOS C HID ESENCIAL EM 300 ML,vit.a+alantoína+asoc.,emuls.x 300 ml,Andrómaco,20978,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 300 ml,Venta Libre,Hidratante dérmico, , ,7793742008252,7793742008252,Nacional,NO CONTROLADO
DERMAGLOS C HID INMEDIATA CR 175 GR,vit.a+alantoína+asoc.,cr.x 175 g,Andrómaco,18803,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 175 g,Venta Libre,Hidratante dérmico, , ,7793742007330,7793742007330,Nacional,NO CONTROLADO
DERMAGLOS C HID INMEDIATA CR 300 GR,vit.a+alantoína+asoc.,cr.x 300 g,Andrómaco,23306,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 300 g,Venta Libre,Hidratante dérmico, , ,7793742007378,7793742007378,Nacional,NO CONTROLADO
